#DataThief /Users/joseph/Desktop/PIN copy.png Monday 27-Mar-2017 12:48:09 PM
1.3657, 600.9156
1.3623, 491.0464
1.3588, 490.9708
1.3554, 490.8952
1.3519, 490.8195
1.3485, 600.5375
1.345, 600.4619
1.3416, 600.3862
1.3381, 600.3106
1.3347, 600.2349
1.3313, 600.1594
1.3277, 600.0838
1.3244, 600.0082
1.3209, 599.9325
1.3175, 599.8569
1.314, 599.7812
1.3106, 599.7057
1.3072, 599.6301
1.3037, 709.3479
1.3003, 709.2724
1.2968, 709.1968
1.2934, 818.9146
1.2899, 928.6327
1.2899, 1038.4262
1.2865, 1148.1442
1.283, 1148.0686
1.2796, 1147.9929
1.2762, 1147.9173
1.2727, 1147.8417
1.2692, 1147.7661
1.2658, 1147.6905
1.2624, 1147.6149
1.2589, 1147.5392
1.2555, 1147.4636
1.252, 1257.1816
1.2486, 1366.8995
1.2486, 1476.6931
1.2452, 1586.411
1.2417, 1586.3354
1.2383, 1586.2598
1.2348, 1586.1842
1.2314, 1586.1085
1.2279, 1586.0329
1.2245, 1585.9573
1.2211, 1585.8817
1.2176, 1585.8061
1.2142, 1585.7305
1.2107, 1695.4484
1.2073, 1805.1663
1.2073, 1914.9599
1.2038, 2024.6778
1.2004, 2024.6021
1.1969, 2024.5266
1.1935, 2024.451
1.1901, 2024.3754
1.1865, 2024.2998
1.1832, 2134.0177
1.1797, 2243.7356
1.1763, 2353.4536
1.1728, 2463.1715
1.1694, 2463.0959
1.1659, 2463.0203
1.1625, 2462.9447
1.1591, 2462.8691
1.1556, 2462.7934
1.1522, 2462.7178
1.1487, 2462.6421
1.1453, 2462.5666
1.1418, 2462.491
1.1384, 2462.4154
1.135, 2462.3397
1.1315, 2462.2641
1.128, 2571.9821
1.1246, 2681.7
1.1246, 2791.4936
1.1212, 2901.2115
1.1177, 2901.1359
1.1143, 2901.0603
1.1108, 2900.9847
1.1074, 2900.909
1.104, 3010.627
1.1005, 3010.5514
1.0971, 3120.2692
1.0936, 3229.9872
1.0902, 3229.9116
1.0867, 3339.6296
1.0833, 3339.554
1.0798, 3339.4783
1.0764, 3339.4027
1.073, 3339.3271
1.0695, 3339.2515
1.0661, 3339.1759
1.0626, 3339.1003
1.0592, 3448.8182
1.0592, 3558.6118
1.0557, 3558.5361
1.0557, 3668.3296
1.0523, 3778.0476
1.0523, 3887.8412
1.0488, 3997.5591
1.0454, 4107.2771
1.042, 4107.2015
1.042, 4216.995
1.0385, 4326.713
1.0351, 4436.4309
1.0316, 4546.1488
1.0316, 4655.9424
1.0282, 4655.8668
1.0247, 4765.5847
1.0247, 4875.3783
1.0213, 4985.0962
1.0178, 4985.0206
1.0178, 5094.8141
1.0144, 5204.5321
1.0109, 5314.25
1.0075, 5423.968
1.0041, 5423.8923
1.0041, 5533.6859
1.0041, 5643.4795
1.0041, 5753.273
1.0006, 5862.991
0.9971, 5972.7088
0.9937, 6082.4268
0.9903, 6192.1448
0.9868, 6301.8627
0.9868, 6411.6562
0.9868, 6521.4498
0.9834, 6631.1678
0.9834, 6740.9613
0.9799, 6740.8857
0.9799, 6850.6793
0.9765, 6960.3972
0.9765, 7070.1907
0.9729, 7179.9087
0.9696, 7289.6266
0.9662, 7289.551
0.9627, 7399.269
0.9627, 7509.0625
0.9593, 7618.7804
0.9593, 7728.5739
0.9593, 7838.3676
0.9558, 7948.0855
0.9558, 8057.879
0.9524, 8057.8034
0.9524, 8167.597
0.9489, 8277.3149
0.9489, 8387.1085
0.9455, 8496.8264
0.9455, 8606.62
0.9455, 8716.4135
0.942, 8826.1315
0.942, 8935.925
0.9386, 8935.8494
0.9386, 9045.643
0.9351, 9155.3609
0.9351, 9265.1545
0.9317, 9374.8723
0.9282, 9484.5903
0.9247, 9594.3083
0.9214, 9704.0262
0.9214, 9813.8197
0.9214, 9923.6133
0.9213, 10033.4069
0.9213, 10143.2004
0.9179, 10252.9184
0.9179, 10362.7119
0.9144, 10362.6362
0.911, 10362.5607
0.911, 10472.3543
0.9076, 10582.0722
0.9076, 10691.8657
0.9041, 10801.5836
0.9007, 10911.3016
0.9007, 11021.0952
0.8972, 11130.8131
0.8972, 11240.6067
0.8938, 11350.3246
0.8938, 11460.1182
0.8902, 11569.8361
0.8902, 11679.6297
0.8869, 11679.5541
0.8869, 11789.3476
0.8834, 11899.0655
0.8834, 12008.8591
0.88, 12118.577
0.8766, 12228.295
0.8731, 12338.0129
0.8697, 12447.7309
0.8662, 12447.6552
0.8662, 12557.4487
0.8662, 12667.2424
0.8662, 12777.0359
0.8628, 12886.7538
0.8593, 12996.4718
