#DataThief /Users/joseph/Desktop/polyarom.gif Wednesday 29-Mar-2017 2:07:54 PM
339.9061, 2.3396
340.8451, 2.3162
341.784, 2.3164
342.7229, 2.3165
343.662, 2.3167
344.6009, 2.3168
345.5399, 2.3169
346.4788, 2.3406
347.4178, 2.3408
348.3568, 2.3409
349.2958, 2.3646
350.2347, 2.3647
351.1737, 2.3649
352.1127, 2.3886
353.0516, 2.4122
353.9906, 2.4123
354.9296, 2.4361
355.8685, 2.4597
356.8075, 2.4834
357.7465, 2.507
358.6854, 2.5308
359.6244, 2.5545
360.5634, 2.5546
361.5023, 2.5783
362.4413, 2.6019
363.3803, 2.6256
364.3192, 2.6258
365.2582, 2.6495
366.1972, 2.6731
366.1972, 2.6966
367.1362, 2.7203
367.1362, 2.7439
368.0751, 2.744
369.0141, 2.7677
369.9531, 2.7913
370.892, 2.815
371.831, 2.8387
372.77, 2.8624
373.7088, 2.8625
373.7088, 2.886
373.7088, 2.9096
374.6479, 2.9097
375.5869, 2.9099
376.5258, 2.91
377.4647, 2.8867
378.4038, 2.8633
379.3427, 2.8634
380.2817, 2.8636
381.2207, 2.8637
382.1596, 2.8639
383.0986, 2.8639
384.0376, 2.8877
384.0376, 2.9112
384.9765, 2.9348
385.9155, 2.9586
385.9155, 2.9821
386.8545, 3.0058
386.8545, 3.0293
387.7934, 3.053
387.7934, 3.0765
388.7324, 3.1002
388.7324, 3.1237
388.7324, 3.1473
388.7324, 3.1708
389.6714, 3.1945
390.6103, 3.2181
390.6103, 3.2417
391.5493, 3.2652
392.4883, 3.2655
393.4272, 3.2656
394.3662, 3.2893
395.3052, 3.2659
396.2441, 3.2425
397.1831, 3.2427
397.1831, 3.2192
397.1831, 3.1956
398.1221, 3.1723
398.1221, 3.1487
399.061, 3.1253
400.0, 3.102
400.0, 3.0784
400.939, 3.055
401.8779, 3.0317
402.8169, 3.0083
402.8169, 2.9848
403.7559, 2.9849
404.6947, 2.9851
405.6338, 3.0087
405.6338, 3.0323
406.5728, 3.0559
406.5728, 3.0795
407.5117, 3.1031
407.5117, 3.1267
408.4506, 3.1503
408.4506, 3.1739
408.4506, 3.1974
409.3897, 3.2211
409.3897, 3.2446
409.3897, 3.2681
409.3897, 3.2917
410.3286, 3.3153
410.3286, 3.3389
410.3286, 3.3624
411.2676, 3.386
411.2676, 3.4096
411.2676, 3.4331
412.2066, 3.4567
413.1455, 3.4805
413.1455, 3.504
414.0845, 3.5276
415.0235, 3.5514
415.9624, 3.5514
416.9014, 3.5516
417.8404, 3.5518
418.7793, 3.5284
418.7793, 3.5049
419.7183, 3.4815
419.7183, 3.458
420.6573, 3.4346
421.5962, 3.4112
422.5352, 3.4114
422.5352, 3.3878
422.5352, 3.3643
423.4742, 3.3409
424.4131, 3.3176
425.3521, 3.2942
425.3521, 3.2706
425.3521, 3.2471
