#DataThief /Users/joseph/Desktop/tetracene_citeable_toluene.png Wednesday 19-Apr-2017 5:15:16 PM
494.2322, 1.5765e-3
493.9787, 1.5765e-3
493.7259, 5.2549e-4
493.4724, 5.2549e-4
493.2189, 5.2549e-4
493.2183, 1.5765e-3
492.9647, 1.5765e-3
492.7106, 2.6274e-3
492.4571, 2.6274e-3
492.4565, 3.6784e-3
492.2023, 4.7294e-3
491.9487, 4.7294e-3
491.6954, 4.7294e-3
491.4412, 5.7803e-3
491.1877, 5.7803e-3
490.9342, 5.7803e-3
490.6801, 6.8313e-3
490.4259, 7.8823e-3
490.4253, 8.9333e-3
490.1711, 9.9842e-3
489.9176, 9.9842e-3
489.6635, 0.011
489.6627, 0.0121
489.4087, 0.0131
489.408, 0.0142
489.1538, 0.0152
489.1532, 0.0163
489.1525, 0.0173
488.899, 0.0173
488.8984, 0.0184
488.8977, 0.0194
488.897, 0.0205
488.6429, 0.0215
488.6421, 0.0226
488.3887, 0.0226
488.3881, 0.0236
488.3874, 0.0247
488.3867, 0.0257
488.1326, 0.0268
488.1319, 0.0279
487.8784, 0.0279
487.8778, 0.0289
487.8771, 0.03
487.8763, 0.031
487.6223, 0.0321
487.6216, 0.0331
487.6209, 0.0342
487.3668, 0.0352
487.1126, 0.0363
487.112, 0.0373
487.1113, 0.0384
486.8572, 0.0394
486.8565, 0.0405
486.603, 0.0405
486.6023, 0.0415
486.6017, 0.0426
486.601, 0.0436
486.6002, 0.0447
486.5997, 0.0457
486.3455, 0.0468
486.0914, 0.0478
486.0907, 0.0489
486.09, 0.0499
486.0894, 0.051
485.8352, 0.052
485.8346, 0.0531
485.8338, 0.0541
485.8332, 0.0552
485.8326, 0.0562
485.8319, 0.0573
485.8312, 0.0583
485.8306, 0.0594
485.5764, 0.0604
485.5756, 0.0615
485.3216, 0.0625
485.3209, 0.0636
485.3203, 0.0646
485.3195, 0.0657
485.3189, 0.0667
485.3183, 0.0678
485.0648, 0.0678
485.0641, 0.0688
485.0634, 0.0699
485.0628, 0.0709
484.8086, 0.072
484.808, 0.073
484.8073, 0.0741
484.8066, 0.0751
484.806, 0.0762
484.5518, 0.0772
484.5511, 0.0783
484.5505, 0.0793
484.5497, 0.0804
484.5491, 0.0815
484.5485, 0.0825
484.5478, 0.0836
484.2937, 0.0846
484.293, 0.0857
484.2923, 0.0867
484.2917, 0.0878
484.0375, 0.0888
484.0368, 0.0899
484.0362, 0.0909
484.0355, 0.092
484.0348, 0.093
484.0342, 0.0941
484.0335, 0.0951
484.0328, 0.0962
484.0322, 0.0972
484.0315, 0.0983
484.0309, 0.0993
484.0302, 0.1004
484.0295, 0.1014
483.7753, 0.1025
483.7747, 0.1035
483.774, 0.1046
483.7734, 0.1056
483.7727, 0.1067
483.772, 0.1077
483.5179, 0.1088
483.5171, 0.1098
483.5166, 0.1109
483.5159, 0.1118
483.5152, 0.113
483.5146, 0.114
483.5139, 0.1151
483.5131, 0.1161
483.5126, 0.1172
483.5119, 0.1182
483.5112, 0.1193
483.5106, 0.1203
483.5099, 0.1214
483.5091, 0.1224
483.5086, 0.1235
483.5079, 0.1245
483.2537, 0.1256
483.253, 0.1266
483.2524, 0.1277
483.2517, 0.1287
482.9976, 0.1298
482.9969, 0.1308
482.9963, 0.1319
482.9956, 0.1329
482.9949, 0.134
482.9943, 0.135
482.9936, 0.136
482.9929, 0.1372
482.9923, 0.1381
482.9916, 0.1393
482.9909, 0.1403
482.9903, 0.1414
482.9896, 0.1424
482.7355, 0.1435
482.7348, 0.1445
482.7341, 0.1456
482.7335, 0.1466
482.7328, 0.1477
482.7321, 0.1487
482.7315, 0.1498
482.7308, 0.1508
482.7301, 0.1519
482.7295, 0.1529
482.7288, 0.154
482.7281, 0.155
482.7275, 0.1561
482.7268, 0.1571
482.7261, 0.1582
482.7255, 0.1592
482.4713, 0.1602
482.4706, 0.1613
482.47, 0.1623
482.4693, 0.1634
482.2152, 0.1645
482.2145, 0.1655
482.2138, 0.1666
482.2132, 0.1676
482.2125, 0.1687
482.2118, 0.1697
482.2112, 0.1708
482.2105, 0.1718
482.2098, 0.1729
482.2092, 0.1739
482.2085, 0.175
482.2078, 0.176
482.2072, 0.1771
482.2065, 0.1781
482.2058, 0.1792
482.2052, 0.1802
482.2045, 0.1813
482.2038, 0.1823
482.2032, 0.1834
482.2025, 0.1844
482.2018, 0.1855
482.2012, 0.1865
482.2005, 0.1876
481.947, 0.1876
481.9464, 0.1886
481.9457, 0.1897
481.6915, 0.1908
481.6909, 0.1918
481.6902, 0.1929
481.6895, 0.1939
481.6888, 0.195
481.6882, 0.196
481.6875, 0.1971
481.6869, 0.1981
481.6862, 0.1992
481.6855, 0.2002
481.6848, 0.2013
481.6842, 0.2023
481.6835, 0.2034
481.6829, 0.2044
481.6822, 0.2055
481.6815, 0.2065
481.6808, 0.2076
481.6802, 0.2086
481.6796, 0.2097
481.6789, 0.2107
481.6782, 0.2118
481.4241, 0.2128
481.4234, 0.2139
481.4227, 0.2149
481.4221, 0.216
481.4214, 0.217
481.4207, 0.2181
481.4201, 0.2191
481.4194, 0.2202
481.4187, 0.2212
481.4181, 0.2223
481.4174, 0.2233
481.4167, 0.2244
481.4161, 0.2254
481.4154, 0.2265
481.4147, 0.2275
481.4141, 0.2286
481.4134, 0.2296
481.4127, 0.2307
481.4121, 0.2317
481.1579, 0.2328
481.1573, 0.2338
481.1566, 0.2349
481.1559, 0.2359
481.1553, 0.237
481.1546, 0.238
481.1539, 0.2391
481.1533, 0.2401
481.1526, 0.2412
481.1519, 0.2422
481.1513, 0.2433
481.1506, 0.2444
481.1499, 0.2454
481.1493, 0.2465
481.1486, 0.2475
481.1479, 0.2486
481.1473, 0.2496
481.1466, 0.2507
481.1459, 0.2517
481.1453, 0.2528
480.8911, 0.2538
480.8904, 0.2549
480.8898, 0.2559
480.8891, 0.257
480.8885, 0.258
